"id","nom","conservation"
"2139470579","CAROTTES DE SPÉCIALITÉ  COCKTAIL (ORANGE)","frigo"
"2139470589","Courge spaghetti","tablette"
"2139470596","Riparia 2016","tablette"
"2139470597","os à moelle ou soupe","congelo"
"2139470598","Queue de veau  ou boeuf","congelo"
"2139470604","Grains D'or- Grains","tablette"
"2139470605","courge butternut","tablette"
"2139470606","MOUSSAKA  agneau","congelo"
"2139470607","CARI de  DINDE THAÏ ,légumes & riz basmati","congelo"
"2139470608","CHILI VÉGÉ","congelo"
"2139470609","MOUSSAKA VÉGAN","congelo"
"2139470614","Joue de veau","congelo"
"2139470618","Canard confit effiloché","frigo"
"2139470619","Atokmix ","tablette"
"2139470620","Blümix","tablette"
"2139470622","Saucisses de chevreau - ÉPINARD","congelo"
"2139470623","Saucisse de chevreau - VIN et ÉCHALOTTES","congelo"
"2139470624","Chair de saucisse de chevreau - régulière","congelo"
"2139470625","Chair de saucisse de chevreau - ÉPINARD","congelo"
"2139470626","Chair saucisse de chevreau - VIN et ÉCHALOTTES","congelo"
"2139470627","Équitable, Costa Rica Noir, filtre cône","tablette"
"2139470628","Grains d'or, filtre","tablette"
"2139470629","Grains d'or, espresso","tablette"
"2139470630","Grains d'or, pré-espresso (breville)","tablette"
"2139470631","Mélange moka crème, filtre cône","tablette"
"2139470632","guatemala antigua, mouture filtre cône","tablette"
"2139470633","Mélange 7e ciel, mouture filtre cône","tablette"
"2139470634","mélange gaillard, mouture filtre cône","tablette"
"2139470635","Rwanda Micro lot, grains","tablette"
"2139470636","Rwanda Micro lot, filtre","tablette"
"2139470637","Rwanda Micro lot, mouture espresso","tablette"
"2139470638","Rwanda Micro lot,  mouture piston","tablette"
"2139470639","Équitable Honduras, grains","tablette"
"2139470640"," Équitable Honduras , mouture filtre","tablette"
"2139470641","Équitable Honduras,  mouture piston","tablette"
"2139470642","Équitable Honduras, mouture filtre cône","tablette"
"2139470645","Petit Roastbeef de Faux-filet de veau","congelo"
"2139470646","Steak de  Surlonge de veau","congelo"
"2139470647","Pain d'épautre (levain)","tablette"
"2139470648","CRETON VÉGÉTALIEN","congelo"
"2139470649","CIGARES AU CHOU ,VÉGAN (sarrasin)","congelo"
"2139470650","Galette fines herbes de poulet","congelo"
"2139470651","yirgcheffe noir, mouture piston","tablette"
"2139470652","Yirgacheffe brun, mouture espresso","tablette"
"2139470654","Pâte à pizza et focaccia aux olives noires","congelo"
"2139470656","TARTE AUX RAISINS ET SIROP D'ÉRABLE(sgo)","congelo"
"2139470657","SALADE DE CAROTTES À L'ORANGE,dattes et pacanes grillées ","frigo"
"2139470658","TREMPETTE AUX ÉPINARDS & AVOCATS(sgl)","frigo"
"2139470659","CHARLOTTE AU SIROP D'ÉRABLE","congelo"
"2139470660","A- Mélange Paseo, mouture filtre","tablette"
"2139470661","A- Mélange Paseo, grains","tablette"
"2139470662","A- Mélange Paseo, mouture espresso régulier","tablette"
"2139470663","A- Mélange Paseo, mouture perco","tablette"
"2139470664","A- Mélange Paseo, mouture pré-espresso (Breville)","tablette"
"2139470666","Cuba noir, mouture filtre","tablette"
"2139470667","Cuba extra-noir, mouture filtre","tablette"
"2139470668","Tanzanie peaberry brun, grains","tablette"
"2139470669","Tanzanie Peaberry brun, mouture filtre","tablette"
"2139470670","Tanzanie Peaberry brun, mouture espresso","tablette"
"2139470671","Tanzanie Peaberry brun, mouture pré-espresso (breville)","tablette"
"2139470672","Cuba Noir, mouture espresso","tablette"
"2139470673","Cuba noir,  mouture pré-espresso (breville)","tablette"
"2139470674","Milles-feuilles Napoléon au caramel à l'Érable","congelo"
"2139470675","LASAGNE SAUCE À LA VIANDE SGO","congelo"
"2139470676","SAUCE À PIZZA ","congelo"
"2139470677","Pâté à la viande veau, porc et boeuf 8 pouces ","congelo"
"2139470678","Jus énergisant naturel argousier et fruit des champs","frigo"
"2139470679","Jus d'argousier et fruits tropicaux","frigo"
"2139470680","Jus d'argousier pomme et fraise","frigo"
"2139470681","Pain aux raisins et cannelle (levain)","tablette"
"2139470683","Bagel brun (levain)","tablette"
"2139470684","Bagel blanc (levain)","tablette"
"2139470685","Ciboulette bio","frigo"
"2139470686","Plant de tomate ronde rouge bio Lachance","tablette"
"2139470687","Cannelloni cuit (2 rouleau)","frigo"
"2139470689","tarte à la noix de coco","frigo"
"2139470690","SALADE DE COUSCOUS DE CHOU-FLEUR","frigo"
"2139470691","Bagel raisins et cannelle (levain)","tablette"
"2139470692","  KALE VERT BIOLOGIQUE","frigo"
"2139470695","Laitue boston bio","frigo"
"2139470697","Pousses chou kale bio","frigo"
"2139470699","Pomme de terre rouge bio de SEMENCE","tablette"
"2139470702","Oignon jaune en bulbe pour semer","frigo"
"2139470704","Livèche bio","frigo"
"2139470706","Plant d'arbre Noyer","tablette"
"2139470707","Saucisson à l'ail  (agneau)","congelo"
"2139470708","CRÈME  D'ASPERGES","congelo"
"2139470714","Saucisse de dinde vin blanc et ciboulette ","congelo"
"2139470715","Saucisse de dinde bacon érable ","congelo"
"2139470716","Concentré liquide d'ail","tablette"
"2139470717","Concentré liquide d'achillée millefeuille","tablette"
"2139470718","Concentré liquide de bardane","tablette"
"2139470719","Concentré liquide de basilic","tablette"
"2139470720","Concentré liquide d'échinacée","tablette"
"2139470721","Concentré liquide de framboisier","tablette"
"2139470722","Concentré liquide de mélisse","tablette"
"2139470723","Concentré liquide de pissenlit","tablette"
"2139470724","Concentré liquide de sauge","tablette"
"2139470726","Concentré liquide de thym","tablette"
"2139470727","Concentré liquide de trèfle rouge","tablette"
"2139470728","Concentré liquide de valériane","tablette"
"2139470729","Concentré liquide de tussilage","tablette"
"2139470730","Shampoing solide","tablette"
"2139470734","pain canneberges et chocolat (levain)","tablette"
"2139470738","Savon Grand maman Bee","tablette"
"2139470739","Laitue Reine de glace","frigo"
"2139470746","Lanière de poitrine de dinde ","congelo"
"2139470747","pain tomates séchées et fines herbes (levain)","tablette"
"2139470748","Panama noir- Grains","tablette"
"2139470749","PANAMA NOIR- MOUTURE FILTRE","tablette"
"2139470750","PANAMA NOIR- MOUTURE ESPRESSO","tablette"
"2139470751","PANAMA NOIR- MOUTURE PRÉ-ESPRESSO (BREVILLE)","tablette"
"2139470752","PANAMA NOIR- MOUTURE FILTRE CÔNE","tablette"
"2139470753","PANAMA NOIR - MOUTURE MOKA ITALIENNE","tablette"
"2139470754","PANAMA NOIR - MOUTURE PISTON","tablette"
"2139470755","Lardons de sangliers","congelo"
"2139470757","Plants d'aubergine","tablette"
"2139470758","Plant de jalapeno","tablette"
"2139470760","Roquette bio","frigo"
"2139470761","Aneth fraiche bio","frigo"
"2139470763","  Décaféiné  Sidamo pré-espresso (breville)","tablette"
"2139470766","Beurre de cajous ","tablette"
"2139470769","Echantillon de beurre d'amandes","tablette"
"2139470770","Échantillon de beurre de Cajous","tablette"
"2139470771","Bacon Émietté cuit","frigo"
"2139470773","Mini-poireaux - Bio","frigo"
"2139470774","Basilic frais #2 bio","frigo"
"2139470775","Petit bleuet congelé","congelo"
"2139470776","Fraises d'automne fraîche","frigo"
"2139470777","Tomates cocktail orange bio","tablette"
"2139470778","Zucchini vert (courgette)","frigo"
"2139470779","Zucchini jaune (courgette)","frigo"
"2139470780","Oignon jaune primeur bio","frigo"
"2139470781","Boules d'énergie aux dattes, chia et beurre de noix.","tablette"
"2139470783","Mélange 7 e Ciel, mouture Piston","tablette"
"2139470784","Mélange 7 e Ciel, Mouture espresso","tablette"
"2139470785","Mélange 7e Ciel, mouture pré-espresso (Breville)","tablette"
"2139470786","Mélange 7 e Ciel, Mouture moka","tablette"
"2139470787","Mélange 7 e Ciel, mouture filtre permanent","tablette"
"2139470788","Toscane, Mouture filtre permanent","tablette"
"2139470789","Toscane, Mouture filtre cône","tablette"
"2139470790","Framboises congelées","congelo"
"2139470792","Camerises congelées","congelo"
"2139470794","Chanterelles communes","frigo"
"2139470797","Ail de conservation bio","tablette"
"2139470798","Carottes en botte","frigo"
"2139470805","Petite Tomate italienne bio N 2","tablette"
"2139470811","Betteraves chiogga - bio","frigo"
"2139470821","Bolets d'Amérique (Cèpes)","frigo"
"2139470828","Cocktail de canneberge","tablette"
"2139470829","Jus pur canneberge nordique","tablette"
"2139470835","Tomates cerise mixte","tablette"
"2139470837","Poivrons rouges","frigo"
"2139470838","Poivrons oranges","frigo"
"2139470842","Courge butternut #2 bio","tablette"
"2139470845","Courge spaghetti #2 bio","tablette"
"2139470849","Confiture de camerises","frigo"
"2139470850","Confiture de bleuets","frigo"
"2139470851","POTAGE BETTERAVES,POMME &LAITde COCO","congelo"
"2139470853","Soda Gingembre épinette","tablette"
"2139470854","Bière de Gingembre","tablette"
"2139470855","Cola Naturel","tablette"
"2139470856","Soda Gingembre","tablette"
"2139470857","cressonnette - bio","frigo"
"2139470863","Ail en gousses #2 bio","tablette"
"2139470864","Poivron de serre rouge","frigo"
"2139470867","Poivrons longs","frigo"
"2139470873","Mini roquette BIO","frigo"
"2139470874","MESCLUN ASIATIQUE BIO","frigo"
"2139470875","MESCLUN GOURMET BIO","frigo"
"2139470876","LE MÉLANGE AROMATIQUE BIO","frigo"
"2139470877","LE MÉLANGE DU CHEF BIO","frigo"
"2139470878","LE MÉLANGE PRINTANIER BIO","frigo"
"2139470879","LE MÉLANGE DU JARDINIER BIO","frigo"
"2139470880","L'ÉPICURIEN BIO","frigo"
"2139470881","confiture bleuets et rhubarbes","frigo"
"2139470882","Soda MÉLANGÉS ","tablette"
"2139470883","Orangeade","tablette"
"2139470884","Thé vert Gingembre","tablette"
"2139470885","botte de betteraves rouges","frigo"
"2139470886","botte de betteraves jaunes","frigo"
"2139470887","grosses betteraves rouges en sac","frigo"
"2139470890","Beurre de noisettes","tablette"
"2139470892","Beurre d'amandes + chia","tablette"
"2139470894","Beurre d'amandes Bio","tablette"
"2139470896","Beurre de cajous bio","tablette"
"2139470897","Beurre de noisettes Bio","tablette"
"2139470898","Échantillon de beurre de noisettes","tablette"
"2139470904","Casse-Grippe","tablette"
"2139470905","Bière racinette","tablette"
"2139470906","Flocons d'avoine régulier bio.","tablette"
"2139470910","Fusilli Blé entier","tablette"
"2139470912","Pain brun avec croûte de 12 grains (levain)","tablette"
"2139470913","Pain noix de Grenoble et raisins (levain)","tablette"
"2139470914","Chou de bruxelles bio","frigo"
"2139470915","Panais déformés bio","frigo"
"2139470916","Carottes #2 bio","frigo"
"2139470917","Carcasse de dinde ","congelo"
"2139470918","Miel au sapin","tablette"
"2139470920","Le tue verrue","tablette"
"2139470921","Courge Rouge Vif d'Étampes bio","tablette"
"2139470923","patates ratte","tablette"
"2139470924","Radis noir bio","frigo"
"2139470925","Cuba Brun, grains","tablette"
"2139470926","Cuba Brun, mouture espresso régulière","tablette"
"2139470927","Cuba Brun, mouture pré-espresso (Breville)","tablette"
"2139470928","Cuba brun, mouture filtre","tablette"
"2139470930","Végépâté Cru \"Sésame à l'indienne\"","congelo"
"2139470931","Végépâté Cru \"Gingembre, Érable & Canneberges\"","congelo"
"2139470932","Végépâté Cru \"Cajou & Coriandre\"","congelo"
"2139470933","Confiture de cassis","frigo"
"2139470944","Gigot d'agneau avec os sous vide perdu","congelo"
"2139470948","Emballage spécial pour la fête des mères","tablette"
"2139470952","PENSÉES SAUVAGES BIO (12)","frigo"
"2139470953","A- Mélange Paseo, mouture filtre cône","tablette"
"2139470954","A- Mélange Paseo, mouture moka","tablette"
"2139470955","A- Mélange Paseo, mouture filtre permanent","tablette"
"2139470956","A- Mélange Paseo, mouture piston","tablette"
"2139470969","Beurre de bleuets","tablette"
"2139470970","Beurre de bleuets-framboises","tablette"
"2139470971","Beurre de bleuets-canneberges","tablette"
"2139470972","Tartinades bleuets-framboises","tablette"
"2139470973","Pouding aux bleuets","congelo"
"2139470974","Saucisses bleuets et quatre épices","congelo"
"2139470977","Canneberge Séchées Sucrées au jus de pomme","tablette"
"2139470978","Canneberge Séchées Sucrées à saveur d'orange","tablette"
"2139470979","Confiture bleuet et canneberge","frigo"
"2139470980","cannelloni aux épinards et ricotta, frais","frigo"
"2139470983","Aisselle donc ça ! Floral","tablette"
"2139470984","Aisselle donc ça Théier","tablette"
"2139470985","crème au thé vert","tablette"
"2139470987","Costa Rica Tarrazu- filtre cône","tablette"
"2139470988","Costa Rica Tarrazu- mouture piston","tablette"
"2139470989","Costa Rica Tarrazu - mouture pré-espresso (Breville)","tablette"
"2139470990","Costa Rica Tarrazu - Mouture Perco","tablette"
"2139470991","Costa Rica Tarrazu Tucan- mouture Filtre cône","tablette"
"2139470992","Costa Rica Tarrazu Tucan - mouture Piston","tablette"
"2139470993","Costa Rica Tarrazu Tucan- mouture Moka Italienne","tablette"
"2139470994","Costa rica tarrazu Tucan - mouture pré-espresso (Breville)","tablette"
"2139470995","Costa Rica Tarrazu - mouture filtre permanent","tablette"
"2139470996","Costa Rica tarrazu Tucan- mouture filtre permanent","tablette"
"2139470997","Costa Rica tarrazu Tucan - mouture perco","tablette"
"2139470998","Espresso des Découvreurs, grains","tablette"
"2139470999","Espresso des Découvreurs- mouture espresso","tablette"
"2139471000","Espresso des Découvreurs- mouture pré-espresso (Breville)","tablette"
"2139471001","Espresso des Découvreurs - mouture moka italienne","tablette"
"2139471002","Espresso des Découvreurs - mouture filtre","tablette"
"2139471003","Espresso des Découvreurs - mouture filtre permanent","tablette"
"2139471004","Espresso des Découvreurs - filtre cône","tablette"
"2139471006","Saucisse érable bleuet","congelo"
"2139471007","Caprineige (Nature)","frigo"
"2139471008","Capimande (amandes)","frigo"
"2139471009","Caprinail (ail et ciboulette)","frigo"
"2139471010","Caprirose (poivre rose)","frigo"
"2139471011","Le p'tit frais Nature","frigo"
"2139471012","Le p'tit frais Huile d'Olive et Herbes de Provence","frigo"
"2139471013","Le p'tit frais au sirop d'érable","frigo"
"2139471014","Cheddar de chèvre","frigo"
"2139471015","Mélange Saint-Germain, Grains","tablette"
"2139471016","Mélange Saint-Germain, mouture filtre","tablette"
"2139471017","Mélange saint-Germain, mouture perco","tablette"
"2139471018","Colombien Pital mi-noir, grains","tablette"
"2139471019","Colombien Pital mi-noir, mouture filtre","tablette"
"2139471020","Colombien Pital mi-noir, mouture espresso","tablette"
"2139471021","Colombien Pital mi-noir, mouture pré-espresso (Breville)","tablette"
"2139471022","Colombien Pital mi-noir, mouture filtre cône","tablette"
"2139471023","Colombien Pital mi-noir, mouture moka italienne","tablette"
"2139471024","Colombien Pital mi-noir, mouture piston","tablette"
"2139471025","Colombien Pital mi-noir, filtre permanent","tablette"
"2139471027","Muffins santé aux bleuets","congelo"
"2139471029","Saucisses fines herbes, sans gluten","congelo"
"2139471030","petite vache au lait","tablette"
"2139471031","petite vache   chocolat noir","tablette"
"2139471032","petit singe chocolat noir","tablette"
"2139471033","couple chocolat noir","tablette"
"2139471034","couple chocolat au lait","tablette"
"2139471035","petit singe chocolat au lait","tablette"
"2139471036","souris fille chocolat au lait","tablette"
"2139471037","souris fille chocolat noir","tablette"
"2139471039","Concombre libanais de serre","tablette"
"2139471040","Équitable Honduras, mouture espresso","tablette"
"2139471041","Équitable mélange Rythme du monde, mouture espresso","tablette"
"2139471042","Tomate cerise","tablette"
"2139471043","Concombre Anglais","tablette"
"2139471044","Savon en bloc","tablette"
"2139471046","Vin d'érable  *L'adrienne*","tablette"
"2139471047","vin d'érable *Le printanier*","tablette"
"2139471063","Asperges","frigo"
"2139471064","PÂTÉ à la DINDE","congelo"
"2139471065","VÉGÉ-PÂTÉ tournesol & patate douce(sglo)","congelo"
"2139471066","VÉGÉ-PÂTÉ courges -graine citrouille(sglo)","congelo"
"2139471067","PÂTÉ MEXICAIN","congelo"
"2139471068","Ailes de canard","congelo"
"2139471069","Tomate Rose","tablette"
"2139471070","Tomate Rouge","tablette"
"2139471073","Plant de sariette d'été","tablette"
"2139471074","Plant de sariette d\"hiver","tablette"
"2139471075","Plant de marjolaine","tablette"
"2139471076","Plant de bette à carde verte bio","tablette"
"2139471077","Morilles","frigo"
"2139471088","Smoothie bleuet-érable","congelo"
"2139471091","Chou-raves violets et/ ou vert","frigo"
"2139471092","Navets blancs","frigo"
"2139471094","Pousses de radis daikon","frigo"
"2139471095","Bette-à-carde rouge et jaune bio","frigo"
"2139471098","Poivrons rouges bio","frigo"
"2139471099","Patates blanches bio","frigo"
"2139471100","Concentré liquide d'ortie","tablette"
"2139471107","Sirop de tussilage","tablette"
"2139471108","Sirop de thym","tablette"
"2139471109","Savon La Rousse","tablette"
"2139471110","Savon Terra Madré","tablette"
"2139471111","Haricots mauves bio","frigo"
"2139471115","lasagne au brocoli","frigo"
"2139471122","Tourte au lapin, légumes et foie gras","congelo"
"2139471123","Cuisse confite de lapin","frigo"
"2139471126","Savon Champ de lavande","tablette"
"2139471128","Baba ganoush","congelo"
"2139471129","Propomiel","tablette"
"2139471134","Nouille soupe bio (épeautre)","tablette"
"2139471136","Feta de chèvre","frigo"
"2139471138","Purée de canneberges pure à 100 %","tablette"
"2139471139","Purée canneberges et pommes","tablette"
"2139471140","Purée canneberges sucrée","tablette"
"2139471141","Tomate italienne de champ - bio","tablette"
"2139471143","Chou Napa bio","frigo"
"2139471144","Sauge biologique","frigo"
"2139471145","Origan biologique","frigo"
"2139471147","Radis français bio","frigo"
"2139471148","Joï Choï bio","frigo"
"2139471153","Tomate ITALIENNE #2 bio SEMI MURE pour TRANSFORMATION","tablette"
"2139471154","Citrouille","tablette"
"2139471155","Courge spaghetti","tablette"
"2139471156","Courge poivrée blanche","tablette"
"2139471157","Colombien Pital mi- noir, percolateur","tablette"
"2139471158","Colombien Pital noir, mouture filtre","tablette"
"2139471159","Colombien Pital noir, mouture filtre cône","tablette"
"2139471160","Colombien Pital noir, mouture filtre permanent","tablette"
"2139471161","Colombien Pital noir, mouture espresso","tablette"
"2139471162","Colombien Pital noir, mouture pré-espresso (Breville)","tablette"
"2139471163","Colombien Pital noir, mouture moka italienne","tablette"
"2139471164","Colombien Pital noir, mouture piston","tablette"
"2139471165","Yirgacheffe noir mouture espresso","tablette"
"2139471170","Baguette aux olives vertes (levain)","tablette"
"2139471172","Cheddar de chèvre fumé","frigo"
"2139471173","Olives vertes aux tomates séchées & fêta","frigo"
"2139471174","olives vertes avec citron","frigo"
"2139471175","Olives vertes avec gingembre confit","frigo"
"2139471176","Piments pepperoncini avec fromage de chèvre piquant","frigo"
"2139471177","Piments cerises au fromage fêta & estragon","frigo"
"2139471178","Rouleaux impériaux ","congelo"
"2139471179","BOULES ENERGIE","frigo"
"2139471180","Tonique","tablette"
"2139471181","Eau minérale naturelle Gazéifiée ABENAKIS","tablette"
"2139471183","Chou Fleur Romanesco bio","frigo"
"2139471184","osso buco","congelo"
"2139471187","Tartinade choco-bleuet","frigo"
"2139471190","Espresso Italien, mouture espresso","tablette"
"2139471191","steak de pointe de surlonge","congelo"
"2139471195","Espresso Italien, grains","tablette"
"2139471196","Espresso Italien, mouture filtre","tablette"
"2139471197","Espresso Italien, mouture pré-espresso (Breville)","tablette"
"2139471198","Emballage-cadeau","tablette"
"2139471199","Emballage-cadeau 10$","tablette"
"2139471200","Patates Russet bio","tablette"
"2139471203","TOURTIÈRE VÉGAN (sglo)","congelo"
"2139471204","confitures framboises","frigo"
"2139471206","Ketchup aux Fruits d'Antan","tablette"
"2139471207","Emballage cadeau","tablette"
"2139471210","Savon Le pas de Soucis","tablette"
"2139471211","Gelée Cassis","frigo"
"2139471212","Confiture camerise et bleuet","frigo"
"2139471213","Confiture camerises et rhubarbe","frigo"
"2139471214","Gelée 2 fruits","frigo"
"2139471219","Jerky de boeuf - Original","tablette"
"2139471220","TARTE POMMES & Cannelle (sgo)","congelo"
"2139471221","TARTE AUX POMMES & CARAMEL à l’érable  (sgo)","congelo"
"2139471223","Radis","frigo"
"2139471224","Échalote Française","tablette"
"2139471226","Radis Noir","frigo"
"2139471227","Coeur en chocolat","congelo"
"2139471228","SAUCISSES MIEL ET AIL d'agneau ","congelo"
"2139471229","SAUCISSES TOMATE ET BASILIC ( SANS GLUTEN )","congelo"
"2139471240","Congelé - Pavé de saumon fumé a froid","congelo"
"2139471241","Fromage Cheddar fumé","frigo"
"2139471242","os à soupe","congelo"
"2139471244","Jerky de Porc - Original","tablette"
"2139471245","Muffins santé aux bleuets - sans lactose","congelo"
"2139471251","Mélange 3 Continents, grains","tablette"
"2139471252","Mélange 3 Continents, filtre","tablette"
"2139471253","Mélange 3 Continents,  mouture percolateur","tablette"
"2139471254","Thé du Labrador","tablette"
"2139471255","Thé du Labrador - Fleurs de Thé du Labrador","tablette"
"2139471256","Thé du Labrador - Orange Boréal","tablette"
"2139471257","Thé du Labrador - Grand-Père du Terroir","tablette"
"2139471258","Fromage Jarlsberg fumé","frigo"
"2139471259","Jerky de boeuf - À l'érable","tablette"
"2139471260","Jerky de Porc - À l'érable","tablette"
"2139471261","Jerky de boeuf - À la bière","tablette"
"2139471262","Jerky de Porc - À la bière","tablette"
"2139471263","Bavette porc en liberté","congelo"
"2139471264","Cotelettes de porc en liberté (2/pq)","congelo"
"2139471265","Roti de soc porc en liberté","congelo"
"2139471266","Roti d'épaule porc en liberté","congelo"
"2139471267","Steak de porc en liberté ","congelo"
"2139471268","Fudge bleuets-lavande","congelo"
"2139471269","Patates Jaunes","tablette"
"2139471270","Patates Blanches","tablette"
"2139471271","Potage chou-fleur & patate douce (sglo)","congelo"
"2139471272","cubes à mijoter de porc en liberté","congelo"
"2139471273","Gomasio","tablette"
"2139471274","Côtes levées de wapiti","congelo"
"2139471275","Cubes à brochette porc en liberté","congelo"
"2139471276","haché porc en liberté","congelo"
"2139471277","Emballage-cadeau choco","frigo"
"2139471278","Rôti de côtes croisées de veau","congelo"
"2139471280","pepperoni de wapiti tranché","congelo"
"2139471281","table pique-nique","tablette"
"2139471282","Couteau sécuritaire en bois pour enfants","tablette"
"2139471283","tomates ancestrales jaunes de serre","tablette"
"2139471284","Boeuf Fumé au bois d'érable","frigo"
"2139471285","Mélange de feuilles de laitues","frigo"
"2139471287","Pilon de dinde ","congelo"
"2139471288","Ailes de dinde ","congelo"
"2139471289","Plant de cerise de terre bio","tablette"
"2139471290","Plant de piment fort \"Cyclone\" bio","tablette"
"2139471291","Plant d'origan","tablette"
"2139471293","Asperges Vertes ","frigo"
"2139471294","Jambon allongé","frigo"
"2139471295","Bavette de boeuf","congelo"
"2139471296","Filet mignon boeuf","congelo"
"2139471297","Lanières de boeuf","congelo"
"2139471298","Steak de surlonge boeuf","congelo"
"2139471299","Médaillon de boeuf","congelo"
"2139471300","Steak coupe française ou pointe de surlonge boeuf","congelo"
"2139471301","Steak de contre filet boeuf 1 pouce  d'épais","congelo"
"2139471302","Steak de faux-filet boeuf","congelo"
"2139471303","Tournedos int. De ronde boeuf","congelo"
"2139471305","Trio de la productrice","tablette"
"2139471306","Pousses de tournesol bio ","frigo"
"2139471307","Pousses de pois mange-tout bio","frigo"
"2139471308","Pousses de kale vert bio","frigo"
"2139471309","PARMENTIER AUX LENTILLES","congelo"
"2139471310","Pousses de brocoli bio","frigo"
"2139471311","Pousses d'épinard bio","frigo"
"2139471312","Pousses de coriandre bio","frigo"
"2139471313","Pousses de basilic pourpre bio","frigo"
"2139471316","Laitue batavia rouge bio","frigo"
"2139471317","Plant de persil italien bio","tablette"
"2139471318","Feuilles de pissenlit bio","frigo"
"2139471319","Sauge fraîche bio","frigo"
"2139471320","Foie de jeune boeuf","congelo"
"2139471324","Mélange de pousses bio pour jus vert","frigo"
"2139471325","SAUCE SPAGHETTI VÉGÉ","congelo"
"2139471326","Le mélange champêtre bio","frigo"
"2139471328","Pousses de sarrasin bio","frigo"
"2139471329","Fenouil  bio ","frigo"
"2139471331","Rosbeef français boeuf","congelo"
"2139471332","Bifteck de côté faux-filet 1 pouce d'épais Boeuf","congelo"
"2139471333","Rôti de contre-filet boeuf","congelo"
"2139471334","Cubes à brochette de boeuf","congelo"
"2139471335","Cubes à mijoter de boeuf","congelo"
"2139471336","Bok choy - bio","frigo"
"2139471338","Rognon de veau","congelo"
"2139471339","Steak de boeuf mariné des Hautes Terres","congelo"
"2139471340","Fraises d'été ","tablette"
"2139471341","Os de wapiti pour chiens","congelo"
"2139471342","JUS D'HERBE DE BLÉ BIO","congelo"
"2139471343","Jus de camerise sucré","congelo"
"2139471345","Amélanches frais","frigo"
"2139471346","3 petits pots 1 rillette de canard, 1 rillette de lapin et une mousse de foie gras","frigo"
"2139471347","Mélange Espiègle, mouture piston","tablette"
"2139471348","aubergine biologique","frigo"
"2139471349","Laitue feuille de chêne verte - Bio","frigo"
"2139471350","Tomate de serre Beef rouge - Bio","tablette"
"2139471351","Tomate de serre Beef jaune - Bio","tablette"
"2139471353","Aubergine bio","frigo"
"2139471355","Thym - bio","frigo"
"2139471356","demi filet mignon de wapiti ","congelo"
"2139471364","Poivron rouge bio","frigo"
"2139471366","Céleri - bio","frigo"
"2139471368","Cornichon bio","frigo"
"2139471372","Saucisses Italienne Douce, Sans Gluten","congelo"
"2139471374","Terrine de pintade - poivre vert","tablette"
"2139471375","Terrine de pintade - Canneberges & Érable","tablette"
"2139471376","roti de côtes croisées Boeuf","congelo"
"2139471377","Terrine de pintade - Cognac et fines herbes","tablette"
"2139471378","Saucisse de pintade - Estragon","congelo"
"2139471379","Saucisse de pintade - Canneberges","congelo"
"2139471380","Saucisse de pintade - Piquante","congelo"
"2139471381","Fond de pintade","congelo"
"2139471382","Pintade entière","congelo"
"2139471383","Ailes de pintade (non assaisonnées)","congelo"
"2139471384","Poitrine de pintade avec manchon","congelo"
"2139471385","Cuisse de pintade","congelo"
"2139471391","Détergent à lessive","tablette"
"2139471392"," Liquide a vaisselle","tablette"
"2139471393","Boissons ZENit Super-Aliments","frigo"
"2139471394","Boissons ZENit Action","frigo"
"2139471395","Piment fort Jalapeno bio","tablette"
"2139471396","Piment fort Bastan Poblano bio","tablette"
"2139471397","Piment fort Cayenne bio","tablette"
"2139471398","Laitue romaine rouge mini bio","frigo"
"2139471399","Gingembre frais - bio","frigo"
"2139471401","Mélange forestier frais","frigo"
"2139471403","Beurre de noisettes et choco noir, sucré santé!","tablette"
"2139471404","Beurre de cajous-coco-érable","tablette"
"2139471405","Petits fenouils - BIO","frigo"
"2139471406","Piment fort Maya Habanero Bio","tablette"
"2139471407","pepperette de wapiti","congelo"
"2139471408","rillette de wapiti","congelo"
"2139471410","Argousier","congelo"
"2139471411","VEGE BURGER mexicain ","congelo"
"2139471412","Creton de wapiti","congelo"
"2139471414","Pousses de bette à carde jaune bio","frigo"
"2139471415","Pousses de chou rouge bio","frigo"
"2139471416","Pousses d'amarante bio","frigo"
"2139471417","Origan frais bio","frigo"
"2139471418","Marjolaine fraîche bio","frigo"
"2139471419","Sarriette fraîche bio","frigo"
"2139471432","Savon de pays","tablette"
"2139471433","pain noix et dattes (levain)","tablette"
"2139471446","Beurre corporel nature","tablette"
"2139471447","Beurre corporel Lavande","tablette"
"2139471452","Filet de dinde mariné moutarde de dijon ","congelo"
"2139471460","Sauce aux tomates du jardin et herbes fraîches ","tablette"
"2139471461","Gelée de pommettes","tablette"
"2139471462","Gelée de Pimbina","tablette"
"2139471464","Ail","tablette"
"2139471468","Panier cadeau grand","tablette"
"2139471469","Échalotes françaises","frigo"
"2139471470","Aronia","congelo"
"2139471471","Jus d'aronia (sac glaçon)","congelo"
"2139471472","pâté de millet-quinoa  végan","congelo"
"2139471473","Galettes avoine et chocolat ","congelo"
"2139471474","Galettes sarrasin et canneberges/baies d'argousier","congelo"
"2139471475","Lasagne VÉGÉ gratiné SGLO","congelo"
"2139471476","Cuisse de pintade confite","congelo"
"2139471477","TERRINE FINES HERBES","congelo"
"2139471478","Sucre à la crème","frigo"
"2139471479","Sucre à la crème canneberges","frigo"
"2139471480","Fudge","frigo"
